X,Y,date_ech,valeur,qualif,source,type_zone,code_zone,lib_zone,val_no2,val_so2,val_o3,val_pm10,val_pm25,couleur,x_wgs84,y_wgs84,ObjectId
1.32266969759773,47.59034135282,2020/04/20 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,4,0,#A2F743,1.32266969759773,47.59034135282,1478
1.35995239986007,48.7487531514464,2020/04/20 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,1,1,5,4,0,#FFFF00,1.35995239986007,48.7487531514464,1479
2.73668985419148,47.9979534082914,2020/04/20 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500203,MONTARGIS,1,1,5,0,0,#FFFF00,2.73668985419148,47.9979534082914,1480
2.39623221406277,47.0797061019767,2020/04/21 00:00:00+00,3,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,3,3,0,#0AD857,2.39623221406277,47.0797061019767,1481
1.49059861331242,48.445544188298,2020/04/21 00:00:00+00,5,Moyen,Lig'Air,EPCI,200033181,CHARTRES,0,1,5,3,0,#FFFF00,1.49059861331242,48.445544188298,1482
1.69604874969798,46.810434424118,2020/04/21 00:00:00+00,4,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,3,4,0,#A2F743,1.69604874969798,46.810434424118,1483
1.32266969759773,47.59034135282,2020/04/21 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,4,0,#A2F743,1.32266969759773,47.59034135282,1484
1.90398411271055,47.9031742830353,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500468,ORLEANS,1,1,5,4,0,#FFFF00,1.90398411271055,47.9031742830353,1485
2.39623221406277,47.0797061019767,2019/04/15 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,3,0,#A2F743,2.39623221406277,47.0797061019767,1486
0.682860005507324,47.3944384400863,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,243700754,TOURS,1,1,5,4,0,#FFFF00,0.682860005507324,47.3944384400863,1487
1.49059861331242,48.445544188298,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,200033181,CHARTRES,0,1,5,4,0,#FFFF00,1.49059861331242,48.445544188298,1488
1.69604874969798,46.810434424118,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,5,4,0,#FFFF00,1.69604874969798,46.810434424118,1489
1.32266969759773,47.59034135282,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,200030385,BLOIS,1,1,5,4,0,#FFFF00,1.32266969759773,47.59034135282,1490
1.35995239986007,48.7487531514464,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,2,1,5,4,0,#FFFF00,1.35995239986007,48.7487531514464,1491
2.73668985419148,47.9979534082914,2019/04/15 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500203,MONTARGIS,2,1,5,4,0,#FFFF00,2.73668985419148,47.9979534082914,1492
1.90398411271055,47.9031742830353,2018/02/04 00:00:00+00,2,Très bon,Lig'Air,EPCI,244500468,ORLEANS,1,1,2,1,0,#08BC81,1.90398411271055,47.9031742830353,1493
2.39623221406277,47.0797061019767,2018/02/04 00:00:00+00,3,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,3,2,0,#0AD857,2.39623221406277,47.0797061019767,1494
0.682860005507324,47.3944384400863,2018/02/04 00:00:00+00,2,Très bon,Lig'Air,EPCI,243700754,TOURS,1,1,2,2,0,#08BC81,0.682860005507324,47.3944384400863,1495
1.49059861331242,48.445544188298,2018/02/04 00:00:00+00,2,Très bon,Lig'Air,EPCI,200033181,CHARTRES,1,1,2,2,0,#08BC81,1.49059861331242,48.445544188298,1496
1.69604874969798,46.810434424118,2018/02/04 00:00:00+00,2,Très bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,2,2,0,#08BC81,1.69604874969798,46.810434424118,1497
1.32266969759773,47.59034135282,2018/02/04 00:00:00+00,2,Très bon,Lig'Air,EPCI,200030385,BLOIS,1,1,2,2,0,#08BC81,1.32266969759773,47.59034135282,1498
2.39623221406277,47.0797061019767,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,1,0,#A2F743,2.39623221406277,47.0797061019767,1499
1.35995239986007,48.7487531514464,2018/02/04 00:00:00+00,3,Bon,Lig'Air,EPCI,200040277,DREUX,1,1,3,2,0,#0AD857,1.35995239986007,48.7487531514464,1500
0.682860005507324,47.3944384400863,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,2,0,#A2F743,0.682860005507324,47.3944384400863,1501
1.49059861331242,48.445544188298,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,200033181,CHARTRES,0,1,4,2,0,#A2F743,1.49059861331242,48.445544188298,1502
1.69604874969798,46.810434424118,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,4,1,0,#A2F743,1.69604874969798,46.810434424118,1503
1.32266969759773,47.59034135282,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,2,0,#A2F743,1.32266969759773,47.59034135282,1504
1.35995239986007,48.7487531514464,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,200040277,DREUX,1,1,4,1,0,#A2F743,1.35995239986007,48.7487531514464,1505
2.73668985419148,47.9979534082914,2019/03/16 00:00:00+00,4,Bon,Lig'Air,EPCI,244500203,MONTARGIS,1,1,4,1,0,#A2F743,2.73668985419148,47.9979534082914,1506
2.39623221406277,47.0797061019767,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,241800507,BOURGES,1,1,4,2,0,#A2F743,2.39623221406277,47.0797061019767,1507
0.682860005507324,47.3944384400863,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,2,1,4,2,0,#A2F743,0.682860005507324,47.3944384400863,1508
1.49059861331242,48.445544188298,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,200033181,CHARTRES,0,1,4,2,0,#A2F743,1.49059861331242,48.445544188298,1509
1.69604874969798,46.810434424118,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,4,2,0,#A2F743,1.69604874969798,46.810434424118,1510
1.32266969759773,47.59034135282,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,200030385,BLOIS,1,1,4,2,0,#A2F743,1.32266969759773,47.59034135282,1511
1.35995239986007,48.7487531514464,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,200040277,DREUX,1,1,4,2,0,#A2F743,1.35995239986007,48.7487531514464,1512
2.73668985419148,47.9979534082914,2019/03/18 00:00:00+00,4,Bon,Lig'Air,EPCI,244500203,MONTARGIS,1,1,4,2,0,#A2F743,2.73668985419148,47.9979534082914,1513
0.682860005507324,47.3944384400863,2020/04/21 00:00:00+00,4,Bon,Lig'Air,EPCI,243700754,TOURS,1,1,4,4,0,#A2F743,0.682860005507324,47.3944384400863,1514
1.35995239986007,48.7487531514464,2020/04/21 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,1,1,5,3,0,#FFFF00,1.35995239986007,48.7487531514464,1515
2.73668985419148,47.9979534082914,2020/04/21 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500203,MONTARGIS,1,1,5,0,0,#FFFF00,2.73668985419148,47.9979534082914,1516
1.90398411271055,47.9031742830353,2020/04/22 00:00:00+00,5,Moyen,Lig'Air,EPCI,244500468,ORLEANS,1,1,5,3,0,#FFFF00,1.90398411271055,47.9031742830353,1517
2.39623221406277,47.0797061019767,2020/04/22 00:00:00+00,5,Moyen,Lig'Air,EPCI,241800507,BOURGES,1,1,5,3,0,#FFFF00,2.39623221406277,47.0797061019767,1518
0.682860005507324,47.3944384400863,2020/04/22 00:00:00+00,5,Moyen,Lig'Air,EPCI,243700754,TOURS,1,1,5,4,0,#FFFF00,0.682860005507324,47.3944384400863,1519
1.49059861331242,48.445544188298,2020/04/22 00:00:00+00,6,Médiocre,Lig'Air,EPCI,200033181,CHARTRES,0,1,6,3,0,#FF9300,1.49059861331242,48.445544188298,1520
1.69604874969798,46.810434424118,2020/04/22 00:00:00+00,5,Moyen,Lig'Air,EPCI,243600327,CHATEAUROUX,1,1,5,3,0,#FFFF00,1.69604874969798,46.810434424118,1521
1.32266969759773,47.59034135282,2020/04/22 00:00:00+00,6,Médiocre,Lig'Air,EPCI,200030385,BLOIS,1,1,6,4,0,#FF9300,1.32266969759773,47.59034135282,1522
1.35995239986007,48.7487531514464,2020/04/22 00:00:00+00,5,Moyen,Lig'Air,EPCI,200040277,DREUX,1,1,5,3,0,#FFFF00,1.35995239986007,48.7487531514464,1523
